exp_list,condition,nam,cue,item,stimulus,group,id,response,response_type,rt
3,ref_let,ref,let,23,маяк,S,S9,,3,
3,ref_let,ref,let,28,термос,S,S9,термос,1,1386
3,ref_let,ref,let,32,якорь,S,S9,якорь,1,1477
3,ref_let,ref,let,34,шишка,S,S9,шишка,1,4763
3,ref_let,ref,let,47,фартук,S,S9,фартук,1,1346
3,ref_let,ref,let,49,троллейбус,S,S9,троллейбус,1,1759
3,ref_let,ref,let,57,осьминог,S,S9,осьминог,1,2267
3,ref_let,ref,let,56,череп,S,S9,череп,1,1196
3,ref_let,ref,let,72,выключатель,S,S9,,3,
3,ref_let,ref,let,78,метла,S,S9,метла,1,1239
3,ref_col,ref,col,5,акула,S,S9,акула,1,2565
3,ref_col,ref,col,4,официант,S,S9,официант,1,3503
3,ref_col,ref,col,16,скалка,S,S9,скалка,1,1256
3,ref_col,ref,col,22,парашют,S,S9,парашют,1,28856
3,ref_col,ref,col,30,телескоп,S,S9,,3,
3,ref_col,ref,col,36,жираф,S,S9,жираф,1,3262
3,ref_col,ref,col,44,фонтан,S,S9,фонтан,1,10821
3,ref_col,ref,col,45,кроссворд,S,S9,кроссворд,1,2005
3,ref_col,ref,col,54,кактус,S,S9,кактус,1,1260
3,ref_col,ref,col,55,стадион,S,S9,стадион,1,6323
3,ref_col,ref,col,61,кобура,S,S9,"кобура, наверное",1,4722
3,ref_col,ref,col,71,мельница,S,S9,мельница,1,1474
3,ref_col,ref,col,74,палитра,S,S9,гамма,0,
3,inf_non,inf,non,8,невеста,S,S9,невеста,1,1936
3,inf_non,inf,non,35,шприц,S,S9,шприц,1,1678
3,inf_non,inf,non,6,аквариум,S,S9,аквариум,1,3079
3,inf_non,inf,non,24,кастрюля,S,S9,посуда,0,
3,inf_non,inf,non,14,иероглиф,S,S9,иероглиф,1,2094
3,inf_non,inf,non,19,точилка,S,S9,"ну точилка, нож",1,8416
3,inf_non,inf,non,31,черепаха,S,S9,черепаха,1,6235
3,inf_non,inf,non,40,бинокль,S,S9,бинокль,1,1911
3,inf_non,inf,non,58,кепка,S,S9,бейсболка,2,5864
3,inf_non,inf,non,62,прищепка,S,S9,пояс,0,
3,inf_non,inf,non,63,трамвай,S,S9,трамвай,1,4890
3,inf_non,inf,non,70,микрофон,S,S9,микрофон,1,2369
3,inf_non,inf,non,73,камин,S,S9,печь или камин,2,6121
3,inf_let,inf,let,1,компас,S,S9,компас,1,1539
3,inf_let,inf,let,25,сейф,S,S9,сейф,1,2585
3,inf_let,inf,let,2,карета,S,S9,карета,1,2118
3,inf_let,inf,let,37,шашлык,S,S9,шашлык,1,5753
3,inf_let,inf,let,33,копилка,S,S9,копилка,1,1756
3,inf_let,inf,let,38,радуга,S,S9,радуга,1,1782
3,inf_let,inf,let,12,шланг,S,S9,шланг,1,1892
3,inf_let,inf,let,48,сачок,S,S9,сачок,1,2421
3,inf_let,inf,let,52,перо,S,S9,папирус,0,
3,inf_let,inf,let,60,фотоаппарат,S,S9,фотоаппарат,1,1914
3,inf_let,inf,let,65,корсет,S,S9,корсет,1,1736
3,inf_let,inf,let,67,пружина,S,S9,пружина,1,3730
3,inf_let,inf,let,77,дуршлаг,S,S9,дуршлаг,1,4242
3,inf_col,inf,col,18,слон,S,S9,слон,1,2666
3,inf_col,inf,col,7,пепельница,S,S9,,3,
3,inf_col,inf,col,17,верблюд,S,S9,верблюд,1,2233
3,inf_col,inf,col,20,календарь,S,S9,календарь,1,2284
3,inf_col,inf,col,29,багажник,S,S9,багажник,1,2114
3,inf_col,inf,col,41,жалюзи,S,S9,жалюзи,1,2729
3,inf_col,inf,col,39,ракетка,S,S9,ракетка,1,8157
3,inf_col,inf,col,46,шахматы,S,S9,шахматы,1,3179
3,inf_col,inf,col,50,степлер,S,S9,,3,
3,inf_col,inf,col,59,автобус,S,S9,автобус,1,1993
3,inf_col,inf,col,64,страус,S,S9,,3,
3,inf_col,inf,col,69,мочалка,S,S9,мочалка,1,9603
3,inf_col,inf,col,75,самокат,S,S9,велосипед,0,
4,ref_non,ref,non,13,перекресток,S,S10,перекресток,1,1487
4,ref_non,ref,non,9,шлагбаум,S,S10,шлагбаум,1,2085
4,ref_non,ref,non,15,венок,S,S10,венок,1,1118
4,ref_non,ref,non,23,маяк,S,S10,маяк,1,1276
4,ref_non,ref,non,28,термос,S,S10,термос,1,23842
4,ref_non,ref,non,32,якорь,S,S10,якорь,1,826
4,ref_non,ref,non,34,шишка,S,S10,шишка,1,2084
4,ref_non,ref,non,47,фартук,S,S10,фартук,1,841
4,ref_non,ref,non,49,троллейбус,S,S10,троллейбус,1,1351
4,ref_non,ref,non,57,осьминог,S,S10,осьминог,1,3285
4,ref_non,ref,non,56,череп,S,S10,череп,1,1250
4,ref_non,ref,non,72,выключатель,S,S10,дверца,0,
4,ref_non,ref,non,78,метла,S,S10,метла,1,1022
4,ref_let,ref,let,5,акула,S,S10,акула,1,993
4,ref_let,ref,let,4,официант,S,S10,официант,1,1305
4,ref_let,ref,let,16,скалка,S,S10,скалка,1,912
4,ref_let,ref,let,22,парашют,S,S10,парашют,1,940
4,ref_let,ref,let,30,телескоп,S,S10,,3,
4,ref_let,ref,let,36,жираф,S,S10,жираф,1,820
4,ref_let,ref,let,44,фонтан,S,S10,фонтан,1,1193
4,ref_let,ref,let,45,кроссворд,S,S10,кроссворд,1,1106
4,ref_let,ref,let,54,кактус,S,S10,кактус,1,909
4,ref_let,ref,let,55,стадион,S,S10,стадион,1,1094
4,ref_let,ref,let,61,кобура,S,S10,кобура,1,1529
4,ref_let,ref,let,71,мельница,S,S10,мельница,1,1103
4,ref_let,ref,let,74,палитра,S,S10,палитра,1,1667
4,ref_col,ref,col,8,невеста,S,S10,невеста,1,1305
4,ref_col,ref,col,35,шприц,S,S10,шприц,1,1177
4,ref_col,ref,col,6,аквариум,S,S10,аквариум,1,1601
4,ref_col,ref,col,24,кастрюля,S,S10,кастрюля,1,1276
4,ref_col,ref,col,14,иероглиф,S,S10,иероглиф,1,2790
4,ref_col,ref,col,19,точилка,S,S10,точка для карандашей,0,
4,ref_col,ref,col,31,черепаха,S,S10,черепаха,1,1109
4,ref_col,ref,col,40,бинокль,S,S10,бинокль,1,1228
4,ref_col,ref,col,58,кепка,S,S10,кепка,1,1305
4,ref_col,ref,col,62,прищепка,S,S10,прищепка,1,1577
4,ref_col,ref,col,63,трамвай,S,S10,трамвай,1,1883
4,ref_col,ref,col,70,микрофон,S,S10,микрофон,1,2089
4,ref_col,ref,col,73,камин,S,S10,камин,1,2135
4,inf_non,inf,non,1,компас,S,S10,компас,1,1644
4,inf_non,inf,non,25,сейф,S,S10,сейф,1,2452
4,inf_non,inf,non,2,карета,S,S10,карета,1,1646
4,inf_non,inf,non,37,шашлык,S,S10,шашлык,1,1340
4,inf_non,inf,non,33,копилка,S,S10,копилка,1,1820
4,inf_non,inf,non,38,радуга,S,S10,радуга,1,869
4,inf_non,inf,non,12,шланг,S,S10,шланг,1,1653
4,inf_non,inf,non,48,сачок,S,S10,сачок,1,1359
4,inf_non,inf,non,52,перо,S,S10,перо,1,1336
4,inf_non,inf,non,60,фотоаппарат,S,S10,фотоаппарат,1,1069
4,inf_non,inf,non,65,корсет,S,S10,корсет,1,5726
4,inf_non,inf,non,67,пружина,S,S10,спираль,0,
4,inf_non,inf,non,77,дуршлаг,S,S10,дуршлаг,1,1255
4,inf_let,inf,let,18,слон,S,S10,слон,1,956
4,inf_let,inf,let,7,пепельница,S,S10,пепельница,1,1748
4,inf_let,inf,let,17,верблюд,S,S10,верблюд,1,1102
4,inf_let,inf,let,20,календарь,S,S10,календарь,1,1220
4,inf_let,inf,let,29,багажник,S,S10,багажник,1,1235
4,inf_let,inf,let,41,жалюзи,S,S10,жалюзи,1,901
4,inf_let,inf,let,39,ракетка,S,S10,ракетка,1,1265
4,inf_let,inf,let,46,шахматы,S,S10,шашки,0,
4,inf_let,inf,let,50,степлер,S,S10,степлер,1,1218
4,inf_let,inf,let,59,автобус,S,S10,автобус,1,1036
4,inf_let,inf,let,64,страус,S,S10,страус,1,729
4,inf_let,inf,let,69,мочалка,S,S10,мочалка,1,1521
4,inf_let,inf,let,75,самокат,S,S10,самокат,1,1164
4,inf_col,inf,col,10,коридор,S,S10,коридор,1,2385
4,inf_col,inf,col,3,глобус,S,S10,глобус,1,1899
4,inf_col,inf,col,11,подбородок,S,S10,подбородок,1,1682
4,inf_col,inf,col,21,трон,S,S10,трон,1,1207
4,inf_col,inf,col,26,форточка,S,S10,рама,0,
4,inf_col,inf,col,27,намордник,S,S10,намордник,1,1581
4,inf_col,inf,col,42,салфетка,S,S10,салфетка,1,2159
4,inf_col,inf,col,43,водопад,S,S10,водопад,1,1215
4,inf_col,inf,col,51,иллюминатор,S,S10,иллюминатор,1,1346
4,inf_col,inf,col,53,наручники,S,S10,цепь,0,
4,inf_col,inf,col,66,кенгуру,S,S10,кенгуру,1,2400
4,inf_col,inf,col,68,удочка,S,S10,удочка,1,2441
4,inf_col,inf,col,76,антенна,S,S10,антенна,1,1304
5,ref_non,ref,non,5,акула,S,S11,акула,1,2022
5,ref_non,ref,non,4,официант,S,S11,официант,1,1459
5,ref_non,ref,non,16,скалка,S,S11,скалка,1,1269
5,ref_non,ref,non,22,парашют,S,S11,парашют,1,1942
5,ref_non,ref,non,30,телескоп,S,S11,,3,
5,ref_non,ref,non,36,жираф,S,S11,жираф,1,987
5,ref_non,ref,non,44,фонтан,S,S11,фонтан,1,1016
5,ref_non,ref,non,45,кроссворд,S,S11,,3,
5,ref_non,ref,non,54,кактус,S,S11,кактус,1,1492
5,ref_non,ref,non,55,стадион,S,S11,стадион,1,1905
5,ref_non,ref,non,61,кобура,S,S11,кобура,1,1814
5,ref_non,ref,non,71,мельница,S,S11,мельница,1,1459
5,ref_non,ref,non,74,палитра,S,S11,краски,2,1396
5,ref_let,ref,let,8,невеста,S,S11,невеста,1,1890
5,ref_let,ref,let,35,шприц,S,S11,шприц,1,1315
5,ref_let,ref,let,6,аквариум,S,S11,аквариум,1,1441
5,ref_let,ref,let,24,кастрюля,S,S11,кастрюля,1,861
5,ref_let,ref,let,14,иероглиф,S,S11,,3,
5,ref_let,ref,let,19,точилка,S,S11,точилка,1,2563
5,ref_let,ref,let,31,черепаха,S,S11,черепаха,1,938
5,ref_let,ref,let,40,бинокль,S,S11,бинокль,1,921
5,ref_let,ref,let,58,кепка,S,S11,кепка,1,1310
5,ref_let,ref,let,62,прищепка,S,S11,прищепка,1,1235
5,ref_let,ref,let,63,трамвай,S,S11,трамвай,1,3390
5,ref_let,ref,let,70,микрофон,S,S11,микрофон,1,1177
5,ref_let,ref,let,73,камин,S,S11,камин,1,1587
5,ref_col,ref,col,1,компас,S,S11,компас,1,4668
5,ref_col,ref,col,25,сейф,S,S11,сейф,1,2876
5,ref_col,ref,col,2,карета,S,S11,карета,1,1999
5,ref_col,ref,col,37,шашлык,S,S11,шашлык,1,1618
5,ref_col,ref,col,33,копилка,S,S11,копилка,1,2264
5,ref_col,ref,col,38,радуга,S,S11,радуга,1,2872
5,ref_col,ref,col,12,шланг,S,S11,шланг,1,1895
5,ref_col,ref,col,48,сачок,S,S11,сачок,1,1362
5,ref_col,ref,col,52,перо,S,S11,перо,1,2353
5,ref_col,ref,col,60,фотоаппарат,S,S11,фотоаппарат,1,2226
5,ref_col,ref,col,65,корсет,S,S11,корсет,1,2032
5,ref_col,ref,col,67,пружина,S,S11,пружина,1,1768
5,ref_col,ref,col,77,дуршлаг,S,S11,дуршлаг,1,1946
5,inf_non,inf,non,18,слон,S,S11,слон,1,2116
5,inf_non,inf,non,7,пепельница,S,S11,пепельница,1,1750
5,inf_non,inf,non,17,верблюд,S,S11,верблюд,1,2356
5,inf_non,inf,non,20,календарь,S,S11,календарь,1,15785
5,inf_non,inf,non,29,багажник,S,S11,багажник,1,2176
5,inf_non,inf,non,41,жалюзи,S,S11,,3,
5,inf_non,inf,non,39,ракетка,S,S11,ракетка,1,3048
5,inf_non,inf,non,46,шахматы,S,S11,шахматы,1,2443
5,inf_non,inf,non,50,степлер,S,S11,степлер,1,2121
5,inf_non,inf,non,59,автобус,S,S11,автобус,1,1573
5,inf_non,inf,non,64,страус,S,S11,,3,
5,inf_non,inf,non,69,мочалка,S,S11,мочалка,1,1945
5,inf_non,inf,non,75,самокат,S,S11,"дельтаплан, что ли",0,
5,inf_let,inf,let,10,коридор,S,S11,коридор,1,2929
5,inf_let,inf,let,3,глобус,S,S11,герб,0,
5,inf_let,inf,let,11,подбородок,S,S11,подбородок,1,1258
5,inf_let,inf,let,21,трон,S,S11,трон,1,1756
5,inf_let,inf,let,26,форточка,S,S11,форточка,1,2300
5,inf_let,inf,let,27,намордник,S,S11,намордник,1,7076
5,inf_let,inf,let,42,салфетка,S,S11,салфетка,1,3705
5,inf_let,inf,let,43,водопад,S,S11,водопад,1,1970
5,inf_let,inf,let,51,иллюминатор,S,S11,иллюминатор,1,3975
5,inf_let,inf,let,53,наручники,S,S11,,3,
5,inf_let,inf,let,66,кенгуру,S,S11,кенгуру,1,2393
5,inf_let,inf,let,68,удочка,S,S11,удочка,1,1714
5,inf_let,inf,let,76,антенна,S,S11,антенна,1,3756
5,inf_col,inf,col,13,перекресток,S,S11,светофор,0,
5,inf_col,inf,col,9,шлагбаум,S,S11,шлагбаум,1,1991
5,inf_col,inf,col,15,венок,S,S11,венок,1,15952
5,inf_col,inf,col,23,маяк,S,S11,"маяк, что ли, маяк",1,8229
5,inf_col,inf,col,28,термос,S,S11,чайнк,0,
5,inf_col,inf,col,32,якорь,S,S11,якорь,1,4862
5,inf_col,inf,col,34,шишка,S,S11,шишка,1,4568
5,inf_col,inf,col,47,фартук,S,S11,фартук,1,1973
5,inf_col,inf,col,49,троллейбус,S,S11,трамвай,2,2212
5,inf_col,inf,col,57,осьминог,S,S11,кит,0,
5,inf_col,inf,col,56,череп,S,S11,висок,0,
5,inf_col,inf,col,72,выключатель,S,S11,выключатель,1,2280
5,inf_col,inf,col,78,метла,S,S11,лопата,2,2087
6,ref_non,ref,non,8,невеста,S,S12,невеста,1,2729
6,ref_non,ref,non,35,шприц,S,S12,шприц,1,1867
6,ref_non,ref,non,6,аквариум,S,S12,аквариум,1,1273
6,ref_non,ref,non,24,кастрюля,S,S12,кастрюля,1,1449
6,ref_non,ref,non,14,иероглиф,S,S12,иероглиф,1,14604
6,ref_non,ref,non,19,точилка,S,S12,точилка,1,5410
6,ref_non,ref,non,31,черепаха,S,S12,черепаха,1,1528
6,ref_non,ref,non,40,бинокль,S,S12,бинокль,1,1216
6,ref_non,ref,non,58,кепка,S,S12,кепка,1,1031
6,ref_non,ref,non,62,прищепка,S,S12,прищепка,1,1073
6,ref_non,ref,non,63,трамвай,S,S12,трамвай,1,4550
6,ref_non,ref,non,70,микрофон,S,S12,микрофон,1,2740
6,ref_non,ref,non,73,камин,S,S12,камин,1,3061
6,ref_let,ref,let,1,компас,S,S12,компас,1,1248
6,ref_let,ref,let,25,сейф,S,S12,сейф,1,1508
6,ref_let,ref,let,2,карета,S,S12,карета,1,1236
6,ref_let,ref,let,37,шашлык,S,S12,шашлык,1,1108
6,ref_let,ref,let,33,копилка,S,S12,копилка,1,1555
6,ref_let,ref,let,38,радуга,S,S12,радуга,1,2871
6,ref_let,ref,let,12,шланг,S,S12,шланг,1,4197
6,ref_let,ref,let,48,сачок,S,S12,сачок,1,926
6,ref_let,ref,let,52,перо,S,S12,перо,1,1988
6,ref_let,ref,let,60,фотоаппарат,S,S12,фотоаппарат,1,1356
6,ref_let,ref,let,65,корсет,S,S12,корсет,1,3708
6,ref_let,ref,let,67,пружина,S,S12,пружина,1,1438
6,ref_let,ref,let,77,дуршлаг,S,S12,дуршлаг,1,1095
6,ref_col,ref,col,18,слон,S,S12,слон,1,1641
6,ref_col,ref,col,7,пепельница,S,S12,пепельница,1,3835
6,ref_col,ref,col,17,верблюд,S,S12,верблюд,1,909
6,ref_col,ref,col,20,календарь,S,S12,календарь,1,1243
6,ref_col,ref,col,29,багажник,S,S12,автомобиль,0,
6,ref_col,ref,col,41,жалюзи,S,S12,жалюзи,1,2771
6,ref_col,ref,col,39,ракетка,S,S12,,3,
6,ref_col,ref,col,46,шахматы,S,S12,шахматы,1,2183
6,ref_col,ref,col,50,степлер,S,S12,степлер,1,4352
6,ref_col,ref,col,59,автобус,S,S12,автобус,1,1153
6,ref_col,ref,col,64,страус,S,S12,страус,1,1605
6,ref_col,ref,col,69,мочалка,S,S12,мочалка,1,1520
6,ref_col,ref,col,75,самокат,S,S12,самокат,1,1926
6,inf_non,inf,non,10,коридор,S,S12,коридор,1,2565
6,inf_non,inf,non,3,глобус,S,S12,глобус,1,1392
6,inf_non,inf,non,11,подбородок,S,S12,подбородок,1,1298
6,inf_non,inf,non,21,трон,S,S12,трон,1,1500
6,inf_non,inf,non,26,форточка,S,S12,форточка,1,7634
6,inf_non,inf,non,27,намордник,S,S12,намордник,1,1712
6,inf_non,inf,non,42,салфетка,S,S12,салфетка,1,1620
6,inf_non,inf,non,43,водопад,S,S12,водопад,1,854
6,inf_non,inf,non,51,иллюминатор,S,S12,,3,
6,inf_non,inf,non,53,наручники,S,S12,наручники,1,7698
6,inf_non,inf,non,66,кенгуру,S,S12,кенгуру,1,1546
6,inf_non,inf,non,68,удочка,S,S12,удочка,1,1089
6,inf_non,inf,non,76,антенна,S,S12,антенна,1,1147
6,inf_let,inf,let,13,перекресток,S,S12,перекресток,1,2910
6,inf_let,inf,let,9,шлагбаум,S,S12,шлагбаум,1,2120
6,inf_let,inf,let,15,венок,S,S12,венок,1,1137
6,inf_let,inf,let,23,маяк,S,S12,маяк,1,1561
6,inf_let,inf,let,28,термос,S,S12,термос,1,9263
6,inf_let,inf,let,32,якорь,S,S12,якорь,1,1138
6,inf_let,inf,let,34,шишка,S,S12,шишка,1,1872
6,inf_let,inf,let,47,фартук,S,S12,фартук,1,1436
6,inf_let,inf,let,49,троллейбус,S,S12,троллейбус,1,5188
6,inf_let,inf,let,57,осьминог,S,S12,,3,
6,inf_let,inf,let,56,череп,S,S12,череп,1,1662
6,inf_let,inf,let,72,выключатель,S,S12,,3,
6,inf_let,inf,let,78,метла,S,S12,метла,1,1924
6,inf_col,inf,col,5,акула,S,S12,акула,1,1482
6,inf_col,inf,col,4,официант,S,S12,официант,1,1488
6,inf_col,inf,col,16,скалка,S,S12,скалка,1,2406
6,inf_col,inf,col,22,парашют,S,S12,парашют,1,1820
6,inf_col,inf,col,30,телескоп,S,S12,,3,
6,inf_col,inf,col,36,жираф,S,S12,жираф,1,2249
6,inf_col,inf,col,44,фонтан,S,S12,фонтан,1,8379
6,inf_col,inf,col,45,кроссворд,S,S12,"кроссворд... а нет, даже ребус или нет",1,3127
6,inf_col,inf,col,54,кактус,S,S12,кактус,1,6302
6,inf_col,inf,col,55,стадион,S,S12,футбольный матч,0,
6,inf_col,inf,col,61,кобура,S,S12,кобура,1,5867
6,inf_col,inf,col,71,мельница,S,S12,мельница,1,1474
6,inf_col,inf,col,74,палитра,S,S12,палитра,1,3841
1,ref_non,ref,non,1,компас,S,S23,компас,1,1120
1,ref_non,ref,non,25,сейф,S,S23,сейф,1,1254
1,ref_non,ref,non,2,карета,S,S23,карета,1,837
1,ref_non,ref,non,37,шашлык,S,S23,шашлык,1,900
1,ref_non,ref,non,33,копилка,S,S23,копилка,1,998
1,ref_non,ref,non,38,радуга,S,S23,радуга,1,1000
1,ref_non,ref,non,12,шланг,S,S23,шланг,1,1448
1,ref_non,ref,non,48,сачок,S,S23,сачок,1,892
1,ref_non,ref,non,52,перо,S,S23,перо,1,850
1,ref_non,ref,non,60,фотоаппарат,S,S23,фотоаппарат,1,1523
1,ref_non,ref,non,65,корсет,S,S23,корсет,1,1239
1,ref_non,ref,non,67,пружина,S,S23,пружина,1,1003
1,ref_non,ref,non,77,дуршлаг,S,S23,дуршлаг,1,1113
1,ref_let,ref,let,18,слон,S,S23,слон,1,951
1,ref_let,ref,let,7,пепельница,S,S23,пепельница,1,1235
1,ref_let,ref,let,17,верблюд,S,S23,верблюд,1,723
1,ref_let,ref,let,20,календарь,S,S23,календарь,1,1079
1,ref_let,ref,let,29,багажник,S,S23,,3,
1,ref_let,ref,let,41,жалюзи,S,S23,крыша,0,
1,ref_let,ref,let,39,ракетка,S,S23,ракетка,1,723
1,ref_let,ref,let,46,шахматы,S,S23,шахматы,1,777
1,ref_let,ref,let,50,степлер,S,S23,степлер,1,2148
1,ref_let,ref,let,59,автобус,S,S23,автобус,1,705
1,ref_let,ref,let,64,страус,S,S23,страус,1,4944
1,ref_let,ref,let,69,мочалка,S,S23,мочалка,1,1267
1,ref_let,ref,let,75,самокат,S,S23,самокат,1,1434
1,ref_col,ref,col,10,коридор,S,S23,коридор,1,878
1,ref_col,ref,col,3,глобус,S,S23,глобус,1,765
1,ref_col,ref,col,11,подбородок,S,S23,губы,0,
1,ref_col,ref,col,21,трон,S,S23,трон,1,1819
1,ref_col,ref,col,26,форточка,S,S23,форточка,1,894
1,ref_col,ref,col,27,намордник,S,S23,намордник,1,1652
1,ref_col,ref,col,42,салфетка,S,S23,салфетка,1,1129
1,ref_col,ref,col,43,водопад,S,S23,водопад,1,865
1,ref_col,ref,col,51,иллюминатор,S,S23,этот... как его... иллюминатор,1,4316
1,ref_col,ref,col,53,наручники,S,S23,наручники,1,1133
1,ref_col,ref,col,66,кенгуру,S,S23,кенгуру,1,1814
1,ref_col,ref,col,68,удочка,S,S23,удочка,1,972
1,ref_col,ref,col,76,антенна,S,S23,антенна,1,850
1,inf_non,inf,non,13,перекресток,S,S23,перекресток,1,1654
1,inf_non,inf,non,9,шлагбаум,S,S23,шлагбаум,1,1141
1,inf_non,inf,non,15,венок,S,S23,венок,1,1363
1,inf_non,inf,non,23,маяк,S,S23,маяк,1,1344
1,inf_non,inf,non,28,термос,S,S23,термос,1,1587
1,inf_non,inf,non,32,якорь,S,S23,якорь,1,2123
1,inf_non,inf,non,34,шишка,S,S23,шишка,1,1095
1,inf_non,inf,non,47,фартук,S,S23,фартук,1,1546
1,inf_non,inf,non,49,троллейбус,S,S23,троллейбус,1,1390
1,inf_non,inf,non,57,осьминог,S,S23,кальмар,0,
1,inf_non,inf,non,56,череп,S,S23,череп,1,1559
1,inf_non,inf,non,72,выключатель,S,S23,выключатель,1,1721
1,inf_non,inf,non,78,метла,S,S23,метла,1,1918
1,inf_let,inf,let,5,акула,S,S23,акула,1,1108
1,inf_let,inf,let,4,официант,S,S23,официант,1,1741
1,inf_let,inf,let,16,скалка,S,S23,скалка,1,1371
1,inf_let,inf,let,22,парашют,S,S23,парашют,1,2176
1,inf_let,inf,let,30,телескоп,S,S23,телескоп,1,1545
1,inf_let,inf,let,36,жираф,S,S23,жираф,1,1468
1,inf_let,inf,let,44,фонтан,S,S23,фонтан,1,1271
1,inf_let,inf,let,45,кроссворд,S,S23,кроссворд,1,1273
1,inf_let,inf,let,54,кактус,S,S23,кактус,1,1141
1,inf_let,inf,let,55,стадион,S,S23,стадион,1,3082
1,inf_let,inf,let,61,кобура,S,S23,кобура,1,1687
1,inf_let,inf,let,71,мельница,S,S23,,3,
1,inf_let,inf,let,74,палитра,S,S23,палитра,1,1937
1,inf_col,inf,col,8,невеста,S,S23,невеста,1,1527
1,inf_col,inf,col,35,шприц,S,S23,шприц,1,1598
1,inf_col,inf,col,6,аквариум,S,S23,аквариум,1,1654
1,inf_col,inf,col,24,кастрюля,S,S23,кастрюля,1,2778
1,inf_col,inf,col,14,иероглиф,S,S23,иероглиф,1,1782
1,inf_col,inf,col,19,точилка,S,S23,точилка,1,1912
1,inf_col,inf,col,31,черепаха,S,S23,черепаха,1,2526
1,inf_col,inf,col,40,бинокль,S,S23,бинокль,1,1468
1,inf_col,inf,col,58,кепка,S,S23,кепка,1,1512
1,inf_col,inf,col,62,прищепка,S,S23,прищепка,1,1862
1,inf_col,inf,col,63,трамвай,S,S23,трамвай,1,1420
1,inf_col,inf,col,70,микрофон,S,S23,микрофон,1,1331
1,inf_col,inf,col,73,камин,S,S23,камин,1,1989
2,ref_non,ref,non,18,слон,S,S14,слон,1,1877
2,ref_non,ref,non,7,пепельница,S,S14,пепельница,1,3401
2,ref_non,ref,non,17,верблюд,S,S14,верблюд,1,1092
2,ref_non,ref,non,20,календарь,S,S14,календарь,1,3126
2,ref_non,ref,non,29,багажник,S,S14,автомобиль,0,
2,ref_non,ref,non,41,жалюзи,S,S14,жалюзи,1,4706
2,ref_non,ref,non,39,ракетка,S,S14,ракетка,1,12209
2,ref_non,ref,non,46,шахматы,S,S14,шахматы,1,1678
2,ref_non,ref,non,50,степлер,S,S14,,3,
2,ref_non,ref,non,59,автобус,S,S14,трамвай,0,
2,ref_non,ref,non,64,страус,S,S14,страус,1,4743
2,ref_non,ref,non,69,мочалка,S,S14,мочалка,1,1767
2,ref_non,ref,non,75,самокат,S,S14,самокат,1,5410
2,ref_let,ref,let,10,коридор,S,S14,коридор,1,2000
2,ref_let,ref,let,3,глобус,S,S14,глобус,1,2693
2,ref_let,ref,let,11,подбородок,S,S14,подбородок,1,4132
2,ref_let,ref,let,21,трон,S,S14,трон,1,3821
2,ref_let,ref,let,26,форточка,S,S14,форточка,1,1199
2,ref_let,ref,let,27,намордник,S,S14,намордник,1,3348
2,ref_let,ref,let,42,салфетка,S,S14,самолёт,0,
2,ref_let,ref,let,43,водопад,S,S14,водопад,1,2284
2,ref_let,ref,let,51,иллюминатор,S,S14,иллюминатор,1,8653
2,ref_let,ref,let,53,наручники,S,S14,наручники,1,1571
2,ref_let,ref,let,66,кенгуру,S,S14,кенгуру,1,1710
2,ref_let,ref,let,68,удочка,S,S14,удочка,1,2126
2,ref_let,ref,let,76,антенна,S,S14,антенна,1,1337
2,ref_col,ref,col,13,перекресток,S,S14,перекресток,1,2135
2,ref_col,ref,col,9,шлагбаум,S,S14,шлагбаум,1,5455
2,ref_col,ref,col,15,венок,S,S14,венок,1,2231
2,ref_col,ref,col,23,маяк,S,S14,маяк,1,3486
2,ref_col,ref,col,28,термос,S,S14,термос,1,2382
2,ref_col,ref,col,32,якорь,S,S14,якорь,1,1886
2,ref_col,ref,col,34,шишка,S,S14,ветвь,0,
2,ref_col,ref,col,47,фартук,S,S14,фартук,1,1916
2,ref_col,ref,col,49,троллейбус,S,S14,троллейбус,1,4689
2,ref_col,ref,col,57,осьминог,S,S14,,3,
2,ref_col,ref,col,56,череп,S,S14,череп,1,1903
2,ref_col,ref,col,72,выключатель,S,S14,звонок,0,
2,ref_col,ref,col,78,метла,S,S14,метла,1,2037
2,inf_non,inf,non,5,акула,S,S14,акула,1,1552
2,inf_non,inf,non,4,официант,S,S14,официант,1,2839
2,inf_non,inf,non,16,скалка,S,S14,скалка,1,4427
2,inf_non,inf,non,22,парашют,S,S14,парашют,1,2309
2,inf_non,inf,non,30,телескоп,S,S14,телескоп,1,1605
2,inf_non,inf,non,36,жираф,S,S14,жираф,1,2691
2,inf_non,inf,non,44,фонтан,S,S14,"кит, что ли",0,
2,inf_non,inf,non,45,кроссворд,S,S14,кроссворд,1,4860
2,inf_non,inf,non,54,кактус,S,S14,кактус,1,2981
2,inf_non,inf,non,55,стадион,S,S14,,3,
2,inf_non,inf,non,61,кобура,S,S14,кобура,1,2902
2,inf_non,inf,non,71,мельница,S,S14,,3,
2,inf_non,inf,non,74,палитра,S,S14,,3,
2,inf_let,inf,let,8,невеста,S,S14,невеста,1,1622
2,inf_let,inf,let,35,шприц,S,S14,шприц,1,2716
2,inf_let,inf,let,6,аквариум,S,S14,аквариум,1,1205
2,inf_let,inf,let,24,кастрюля,S,S14,кастрюля,1,1726
2,inf_let,inf,let,14,иероглиф,S,S14,иероглиф,1,1374
